epoch,accuracy,loss,val_accuracy,val_loss
0,0.5076861,0.6928952484866593,0.5105912089347839,0.6927912715602215
1,0.5259232,0.6926267067392711,0.5326430797576904,0.6925311441139598
2,0.5435281,0.6923397771362136,0.5550110936164856,0.6922256762266084
3,0.5627433,0.691996590806058,0.5795131325721741,0.6918525455912343
4,0.58062476,0.6915576226076116,0.5947676301002502,0.6913974013013475
5,0.5892395,0.6911068510124527,0.6033828854560852,0.6909387928189035
6,0.5976369,0.6906493556374409,0.6104173064231873,0.6904858463442932
7,0.60289264,0.6901925945050682,0.6153967976570129,0.6900360922891808
8,0.60892886,0.6897215725477653,0.6192696690559387,0.6895769289917031
9,0.6120409,0.6892450976717067,0.6244862675666809,0.6890989051112411
10,0.6153504,0.6887581969856879,0.626541256904602,0.6886007679515046
11,0.61962813,0.688239623856967,0.6292285919189453,0.6880817068855558
12,0.62272036,0.687707914731797,0.6343660950660706,0.6875482447683302
13,0.6256051,0.6871583761250937,0.635156512260437,0.6869879825146109
14,0.6272846,0.6865879063141211,0.6373695731163025,0.6864034441163409
15,0.6295173,0.6859756610949447,0.6407682299613953,0.6857866734181481
16,0.6327478,0.6853807624102284,0.6421909332275391,0.6851391389970722
17,0.6351979,0.6847170755620159,0.6451153755187988,0.6844574699023461
18,0.63770723,0.6839748765243581,0.6465380787849426,0.6837320729331656
19,0.63748986,0.6832659276877033,0.6485140919685364,0.6829603223381561
20,0.6414811,0.682419864856644,0.6505690813064575,0.6821296119139687
21,0.6436052,0.6815984324782304,0.6526240706443787,0.6812490548584004
22,0.6440695,0.6807378360194922,0.6549952626228333,0.6803177799788073
23,0.64689493,0.6797768274935182,0.6564970016479492,0.6793289460828325
24,0.6479619,0.6787495915626076,0.658868134021759,0.6782732860332722
25,0.6509356,0.6776002719746625,0.6602118015289307,0.6771531594240549
26,0.6517951,0.6766230298196605,0.6626620292663574,0.6759726663876514
27,0.65400803,0.67532343955807,0.6642428040504456,0.6747073429768273
28,0.65554917,0.6740558059220586,0.6663768291473389,0.6733784225595325
29,0.6567347,0.6726771406722628,0.6684318780899048,0.6719436805307809
30,0.66023195,0.671247835890513,0.6705659031867981,0.6704303351075748
31,0.6615953,0.6697906510706173,0.6730161309242249,0.668833610512507
32,0.6637391,0.6682055534535133,0.6753872632980347,0.6671266272932602
33,0.66611016,0.6663618720064651,0.6775213479995728,0.6653055155763437
34,0.6676414,0.6645503625877571,0.6791811585426331,0.6633833780945987
35,0.6703681,0.6626560190757943,0.6821056008338928,0.6613252361364241
36,0.671603,0.6605722040667559,0.6840025186538696,0.6591611872019362
37,0.672996,0.65850950323674,0.6858204007148743,0.656901804906373
38,0.67552507,0.6562088589783124,0.687796413898468,0.6544889564043805
39,0.67715514,0.6536213314758645,0.6889819502830505,0.6519490405422503
40,0.67878526,0.6512283902758915,0.6905627846717834,0.6492669915157973
41,0.6811662,0.6486555175677519,0.6920645236968994,0.6464844633045733
42,0.6824406,0.6459395792817761,0.6945146918296814,0.6435790074199504
43,0.6835866,0.6429927000337865,0.695858359336853,0.6405190770059984
44,0.6865701,0.6396704574621122,0.6974391341209412,0.6373471712108809
45,0.6883484,0.6368951893668223,0.699336051940918,0.6340759305346438
46,0.68969196,0.6338459138756144,0.7013120651245117,0.630694929742376
47,0.6898303,0.6304449518131415,0.7028138041496277,0.6272185701303304
48,0.693288,0.627037250478154,0.7043945789337158,0.6236449536778224
49,0.693782,0.6236806160240888,0.7051059007644653,0.6199900638706655
50,0.69637036,0.6200634204736707,0.70692378282547,0.6162603639214619
51,0.6968742,0.6166138039820775,0.7077932357788086,0.6124206267125313
52,0.69842523,0.6127991646075418,0.7095320820808411,0.6085380121683946
53,0.7007469,0.6090708438726088,0.710559606552124,0.6046405115950684
54,0.7024461,0.6055028426897094,0.7123774886131287,0.6006902118969898
55,0.704007,0.601583320985552,0.7132469415664673,0.5967828502505782
56,0.70537037,0.5978689549414958,0.7138001918792725,0.5927686719362245
57,0.7065559,0.5940843408765056,0.7155390381813049,0.5887817381267264
58,0.70785993,0.5905296040418408,0.7166455984115601,0.584805802683871
59,0.70920354,0.5866509886693946,0.7187796235084534,0.5808692590047617
60,0.70949006,0.5829795634762333,0.7188586592674255,0.5770453180537132
61,0.7110509,0.5795475735164268,0.719649076461792,0.5733203326660811
62,0.7120389,0.5758053950060193,0.7202023267745972,0.569630398088492
63,0.71264154,0.5728751125195028,0.7217040657997131,0.5660475610819867
64,0.7154769,0.5691720775679734,0.7242333292961121,0.5625946607406555
65,0.71605974,0.5661080657866991,0.7248656153678894,0.5592452998953532
66,0.7168995,0.5630844895203874,0.726209282875061,0.5559837562145404
67,0.7174824,0.5599005368956156,0.726762592792511,0.552852699321695
68,0.71881604,0.5575190013031024,0.7273158431053162,0.5499183292672335
69,0.7183517,0.5545787516323986,0.727711021900177,0.5470942733523743
70,0.72082156,0.5522672857927495,0.72873854637146,0.5443853955460318
71,0.72081167,0.5494076210700498,0.7286595106124878,0.5417911738317449
72,0.72192806,0.547220675571032,0.7291337251663208,0.5393303923504359
73,0.7224319,0.5450304956282208,0.7297660708427429,0.5369920843374191
74,0.72316295,0.5426876519396272,0.7293708324432373,0.5348091165909389
75,0.72268873,0.5408076261237945,0.7311887741088867,0.5326859041214592
76,0.7240521,0.5386906067251591,0.7316629886627197,0.5306631381983551
77,0.72297525,0.5373259471595324,0.7318210601806641,0.5288010550250066
78,0.7237557,0.536180407476021,0.7318210601806641,0.5270598772636441
79,0.7241706,0.5340799288591789,0.7326905131340027,0.5254039618172225
80,0.72612673,0.5320808456607861,0.7327695488929749,0.5238278411043772
81,0.72596866,0.5306210101895618,0.73332279920578,0.5223418657458586
82,0.7270554,0.5291861733910982,0.7332437634468079,0.5209543210511113
83,0.72668,0.528529452009439,0.7336389422416687,0.5196818710409913
84,0.7274308,0.5270088196792406,0.7345874309539795,0.5184157608978514
85,0.72720355,0.5261256472231693,0.7350616455078125,0.5172798939984394
86,0.72688746,0.5249876634114695,0.7345874309539795,0.5161669664261577
87,0.728399,0.5235164142154785,0.7346664667129517,0.5151210617706288
88,0.7285669,0.5225981416839544,0.7345083951950073,0.5141540878639921
89,0.72872496,0.5219355401723622,0.7356939911842346,0.5132528501637857
90,0.7293375,0.521147015594762,0.735852062702179,0.5123833446912739
91,0.7298611,0.520113561568952,0.7342712879180908,0.5115625917383888
92,0.729624,0.5194831800864531,0.7347455024719238,0.5107897753358226
93,0.7295647,0.5191937301435476,0.7352197170257568,0.5100693255238921
94,0.73132324,0.5178843411532316,0.7365633845329285,0.509379243307991
95,0.73071074,0.5181635432521662,0.7365633845329285,0.508717334490956
96,0.73070085,0.5167141397408587,0.7354568243026733,0.5080732407823907
97,0.7298117,0.5162999769979506,0.735852062702179,0.5074742975262875
98,0.7318765,0.5154507065317032,0.7366424202919006,0.5069033823132402
99,0.7305724,0.5148590730764835,0.7379860877990723,0.5064064315365644
100,0.73151094,0.5141697706543265,0.7376699447631836,0.5058747682622667
101,0.7321136,0.5142484414713155,0.7371166348457336,0.505329335759118
102,0.73117507,0.5131817642921813,0.7378280162811279,0.5048659359149981
103,0.73196536,0.5131834074405852,0.7380651235580444,0.5043988674266633
104,0.73285455,0.5124149568602246,0.7383022308349609,0.5039844592933673
105,0.7334868,0.5119710322301282,0.7383022308349609,0.5035567068804905
106,0.7331608,0.5115884250501259,0.7385393381118774,0.503161104954838
107,0.7326668,0.5113972858937365,0.7386183738708496,0.5027739466593456
108,0.733309,0.5111095449309756,0.7387765049934387,0.5024057745537801
109,0.7340598,0.5106832766909292,0.7388555407524109,0.5020440275387187
110,0.7340104,0.5102726559243882,0.7386974096298218,0.5016853594437001
111,0.7342574,0.5099359144467008,0.7390926480293274,0.5013632738548783
112,0.73411906,0.509798836416941,0.7389345765113831,0.5010761940663954
