epoch,accuracy,loss,val_accuracy,val_loss
0,0.5900891,0.6886494443618736,0.6868479,0.682806209959337
1,0.68946475,0.6772556886233267,0.7015492,0.6719786095121711
2,0.70104325,0.6667896686767901,0.70597535,0.6615303865611233
3,0.707366,0.6566428176696406,0.71277267,0.6509874424450465
4,0.7131256,0.6462215150364329,0.7187006,0.6403913329644856
5,0.71650434,0.6360575179808183,0.72209924,0.629968645657085
6,0.72015965,0.6261231631640612,0.7239962,0.6199309939528582
7,0.7228369,0.6166325161460877,0.7272368,0.610443564502265
8,0.7253858,0.6077062700142003,0.7305564,0.6016329452842992
9,0.72851753,0.5995463059463926,0.7334809,0.5935604140760776
10,0.72996974,0.5922303031203667,0.73672146,0.5862208680755309
11,0.7323111,0.5855318600582489,0.7384603,0.5795987773989335
12,0.7353243,0.5796181848452833,0.74114764,0.5735762808053809
13,0.7372212,0.5741008598796795,0.74399304,0.5681160059941558
14,0.7385153,0.5690197320153177,0.74612707,0.5631419592102683
15,0.74122226,0.5642728715447837,0.74826115,0.5586173188034357
16,0.7430203,0.5603795368929899,0.75055325,0.554544355836881
17,0.74403787,0.5566367191239154,0.752134,0.5508579160833224
18,0.7458359,0.5534601887324683,0.7527664,0.5474960842428047
19,0.7471103,0.5500754151365309,0.7526083,0.5444011249913093
20,0.7479501,0.5473346198169958,0.7526083,0.5415501980663967
21,0.74857247,0.5445069789059728,0.752134,0.5389216880122959
22,0.75022227,0.5423966415117669,0.7530825,0.5364934429125887
23,0.7507854,0.5400136155422735,0.75292444,0.5342348059860167
24,0.7514572,0.537897518545272,0.7537148,0.5321324168599334
25,0.75214875,0.5361388708738598,0.7544262,0.5301842831977365
26,0.7527316,0.5343260558106442,0.75497943,0.5283219148718478
27,0.75363064,0.532251128789119,0.756086,0.5265408908872335
28,0.7543815,0.5307652387322049,0.756086,0.5248658825542367
29,0.7546976,0.5289599705408069,0.7567974,0.523269066507591
30,0.7550335,0.5276826658883635,0.7571135,0.5217449029073133
31,0.75539905,0.5266166207209109,0.7575087,0.5202813249127306
32,0.7563573,0.5247659779127762,0.75758773,0.5188712594142038
33,0.75648576,0.5237676394998336,0.758141,0.5175325203235867
34,0.75709826,0.5225709337764765,0.7585362,0.5162442022586524
35,0.75690067,0.52147205381863,0.7589314,0.5150372123853941
36,0.7577503,0.5201606290395682,0.7593266,0.513816088993942
37,0.75816524,0.5188316687226392,0.76067024,0.5126466143180252
38,0.7586888,0.5177835710612417,0.7615397,0.5115275842043707
39,0.75880736,0.5170896142160002,0.7617768,0.5104872724921726
40,0.75859004,0.5160882688935269,0.76185584,0.509398256888165
41,0.7594989,0.514915703101356,0.76256716,0.5084037940184828
42,0.7593211,0.514117905234158,0.7631205,0.5074321520204149
43,0.75968665,0.5132706263769556,0.76288337,0.5064596797972964
44,0.7603683,0.5123891221749375,0.76327854,0.5055560569313935
45,0.7598941,0.51108582712153,0.7638318,0.5046478169574189
46,0.76073384,0.510569611498953,0.76414794,0.5037839278140628
47,0.76050663,0.5099092402511141,0.7652545,0.5029490741038677
48,0.76053625,0.5093775602245898,0.7656497,0.5021142307015262
49,0.7613167,0.5083472222305876,0.7657287,0.5013223451562521
50,0.76135623,0.5076651875573648,0.76588684,0.5005361860664517
51,0.7623244,0.5071516983458799,0.7664401,0.4997792073793137
52,0.7627097,0.5062204763716944,0.76699334,0.4990298965291588
53,0.7622256,0.5057849785812908,0.7671514,0.49832664893241085
54,0.7624034,0.5048213531098018,0.7678628,0.49756893166024363
55,0.7628381,0.5043944706590303,0.7674676,0.49687002517737583
56,0.76331234,0.5034526753554203,0.768337,0.4961864142488762
57,0.7638458,0.5027405782791804,0.7685741,0.4955772897355209
58,0.76420146,0.5019902575772341,0.7684951,0.49487911373461646
59,0.7640335,0.5016862517410274,0.7685741,0.4942624826729769
60,0.76439905,0.5009279099128047,0.7691274,0.49367162490094574
61,0.76437926,0.5004798983415131,0.76896936,0.49305905002677813
62,0.7649325,0.4998461245790924,0.7688903,0.4924156760212141
63,0.76503134,0.4995847043637119,0.76896936,0.49182304077573563
64,0.7655845,0.49876456845786754,0.7696807,0.49121399663348686
65,0.7652882,0.49834227973086237,0.7699968,0.4906475389640692
66,0.7657525,0.49783818165507543,0.76983875,0.4900892680482023
67,0.76605874,0.49686511396803523,0.77031296,0.48953038683956723
68,0.7664638,0.4965811808659835,0.7707082,0.48897397312754665
69,0.7661477,0.4960657299708459,0.77173567,0.48844857738623315
70,0.76659226,0.49535247339871824,0.7720519,0.4879242561868275
71,0.76697755,0.49499725311383913,0.7718938,0.48738132311202587
72,0.76692814,0.4948063955629273,0.77197284,0.4868585981035248
73,0.7668985,0.4940192317680469,0.7727632,0.48636986036825286
74,0.7678864,0.4938890805638693,0.77331644,0.48587930402234125
