epoch,accuracy,loss,val_accuracy,val_loss
0,0.49449337,0.6924162398154344,0.5018274188041687,0.6910843095803624
1,0.500203,0.6907598683319631,0.5006091594696045,0.6894534820227454
2,0.5060903,0.6893611103390813,0.500710666179657,0.688135127730781
3,0.5156571,0.6881722301909496,0.5177664756774902,0.6870267255052092
4,0.5352983,0.6873122540116083,0.551776647567749,0.6860207987920887
5,0.56649834,0.6863024080674203,0.5734010338783264,0.6850352326625495
6,0.582866,0.6852983038139938,0.5901522636413574,0.6840288990040115
7,0.5986754,0.6844650130169422,0.6034517884254456,0.6830041947098553
8,0.609308,0.6833833560344154,0.6149238348007202,0.6819188812662502
9,0.6178852,0.6823923204733314,0.6234517693519592,0.6807803953359575
10,0.6259421,0.6812688196129227,0.631472110748291,0.6795275383794368
11,0.63373256,0.6799712489921628,0.6378680467605591,0.6781357484420544
12,0.63890934,0.6785589025439088,0.6446700692176819,0.6765648063064227
13,0.6479052,0.6768984074889896,0.6500507593154907,0.6747927962220864
14,0.6519908,0.675074437919263,0.6556345224380493,0.6728861704090525
15,0.6588931,0.6732835317903143,0.6620304584503174,0.6708147014458168
16,0.6650214,0.6712308555790776,0.6717766523361206,0.6685474750959328
17,0.67285,0.6688831065731241,0.6795939207077026,0.6659835577011108
18,0.6787627,0.6661945650786094,0.6888324618339539,0.6629886736119459
19,0.68698454,0.6632136388549458,0.6975634694099426,0.6595755440329537
20,0.69477504,0.6595535317389208,0.7043654918670654,0.6558610219035657
21,0.7028066,0.6560829006539879,0.7131979465484619,0.6518253266508809
22,0.7105464,0.6521552914058403,0.7214213013648987,0.6475420579087311
23,0.71900934,0.6475109417252102,0.7294416427612305,0.6429423747328937
24,0.7268125,0.6429092495053682,0.7378680109977722,0.6379866548601141
25,0.7324333,0.6379848847178796,0.7440609335899353,0.6327108296040956
26,0.73782575,0.6328405717835743,0.7500507831573486,0.6271816936846312
27,0.7423427,0.6274272277075859,0.7556345462799072,0.6213616486733335
28,0.74683434,0.6216868094242127,0.7586802244186401,0.615334258164246
29,0.749981,0.6160019532288086,0.7599999904632568,0.609100463124096
30,0.75321645,0.6096123746697026,0.7616243362426758,0.6026913327008939
31,0.7563885,0.6031709462619788,0.7627410888671875,0.5961243313581205
32,0.7573781,0.5969121307191348,0.7637563347816467,0.5894783127126355
33,0.76056284,0.5900819638462901,0.7643654942512512,0.582724922804663
34,0.76079124,0.5840113166337098,0.7653807401657104,0.5760453842618138
35,0.76213616,0.5772767553736159,0.7669035792350769,0.5694336809482671
36,0.76302433,0.5712885807758266,0.7676141858100891,0.5629691221387253
37,0.7642297,0.5651409458115194,0.7684264183044434,0.5565674882854907
38,0.7650925,0.5583168334331963,0.7699492573738098,0.5503630480790501
39,0.7663613,0.5528199796470084,0.7706599235534668,0.5445273364255876
40,0.76587915,0.5476646835249731,0.7716751098632812,0.5388668007051884
41,0.76697034,0.5417818715345658,0.7728934288024902,0.5333860389472265
42,0.7681503,0.5363444321754272,0.77350252866745,0.5283186532519191
43,0.76834065,0.5315670427881712,0.7745177745819092,0.5235557302000559
44,0.76973635,0.5270749779049099,0.7745177745819092,0.519085067177787
45,0.7702439,0.5228691150262004,0.7745177745819092,0.514942595498816
46,0.7702692,0.5192942735350636,0.7747207880020142,0.511136242580898
47,0.7702566,0.5152998799709843,0.7756345272064209,0.5075664390162163
48,0.77209634,0.5127190183579194,0.7757360339164734,0.504347868377182
49,0.7717537,0.5087646498883279,0.7758375406265259,0.5013239256621618
50,0.77242625,0.5055756801461643,0.7765482068061829,0.4985647277178498
51,0.77215976,0.5034491304869423,0.7771573662757874,0.49608204025907565
52,0.77449435,0.5008215788329936,0.7770558595657349,0.49377134351560914
53,0.7737077,0.4984280833453647,0.7770558595657349,0.4916707911164627
54,0.7740757,0.49657221100852905,0.7779695391654968,0.48970590161188
55,0.7750907,0.494596650642966,0.7783756256103516,0.487933819064029
56,0.77582663,0.49232559322442654,0.7782741189002991,0.4863113242054954
57,0.7754967,0.49101165157169474,0.7783756256103516,0.4848227522094843
58,0.77591544,0.4895483717739432,0.778984785079956,0.4834739080237858
59,0.775852,0.48791028597361724,0.779187798500061,0.4822248353570851
60,0.7763722,0.48634862979793614,0.779695451259613,0.48102079248670393
61,0.7765499,0.48550581662835834,0.7805076241493225,0.47996348581338294
62,0.7777045,0.4839412013869165,0.7807106375694275,0.4789489825364902
63,0.77722234,0.482843542347358,0.7809137105941772,0.478049004743547
64,0.7780978,0.4815096517950451,0.7810152173042297,0.4771639907420589
65,0.7782247,0.4807460816492422,0.781319797039032,0.4763456539151632
66,0.77835155,0.48005252090075073,0.7816243767738342,0.4756258199662727
67,0.7780597,0.4797998427154358,0.7817258834838867,0.4749126538709941
68,0.77860534,0.4784252217457447,0.782030463218689,0.4742372138851185
69,0.7791509,0.4773720344263625,0.782233476638794,0.47360580040113576
70,0.7800264,0.4767675897670469,0.7828426361083984,0.47301059931062805
71,0.779189,0.475980111287222,0.7824365496635437,0.4724505752476339
72,0.77988684,0.4751922857552048,0.782741129398346,0.47191263954651536
73,0.7806481,0.4745763568537308,0.7828426361083984,0.47139040618983624
74,0.7802421,0.4741471689322534,0.7826396226882935,0.470902578025905
75,0.78069884,0.47336699253643316,0.782741129398346,0.470444973652738
76,0.78088915,0.4729102500276316,0.7830457091331482,0.47000217286463314
77,0.78115565,0.47218108014284554,0.7830457091331482,0.4695728826643852
78,0.78118104,0.47209592140156226,0.7840608954429626,0.4691784348584674
79,0.781549,0.4705339548028583,0.7840608954429626,0.46878723777490217
80,0.7819169,0.46989091659283755,0.7839593887329102,0.4683890283712881
81,0.783135,0.46907578084996837,0.7840608954429626,0.46801812001291265
82,0.78255135,0.46898530087138973,0.7837563157081604,0.467643744449325
83,0.7827163,0.4686313325951256,0.7841624617576599,0.4673110099915926
84,0.7826655,0.4679270929039594,0.7844669818878174,0.46697259130816776
