epoch,accuracy,loss,val_accuracy,val_loss
0,0.814566,0.4502281606782086,0.82627255,0.4040093995275054
1,0.8270534,0.4089536839568248,0.8386026,0.3900664985236434
2,0.83494693,0.3937098734434544,0.8430288,0.38336523618741086
3,0.8381676,0.38758489477955,0.835362,0.38914887510991497
4,0.8401138,0.3843794659485836,0.8407366,0.3844624171613554
5,0.84058803,0.38292080825235014,0.8465065,0.3729023135352881
6,0.8419711,0.38029270001729304,0.8453209,0.3928765213323702
7,0.8433048,0.37973449796480024,0.8457161,0.3779046416772607
8,0.84298867,0.3777538772695012,0.8446886,0.37864465359981175
9,0.84385806,0.37705626221053234,0.8449257,0.37785009243161927
10,0.8437296,0.37692832414279664,0.8481663,0.37065486726299557
11,0.84403586,0.37574369315913964,0.8481663,0.36994025814092274
12,0.8445595,0.3750115643233312,0.84832436,0.36937831540556976
13,0.8456758,0.3739150565045684,0.84808725,0.36820641930744763
14,0.8447966,0.3746856166519557,0.8477711,0.3701794983567673
15,0.845824,0.373459163169116,0.84848243,0.37144605319333385
16,0.8456067,0.3735950820533541,0.8484034,0.3695061892657351
17,0.84554744,0.3727331271985079,0.8493519,0.37032757058310956
18,0.8453795,0.3728156561552224,0.8467436,0.3763810041543995
19,0.8463081,0.3720871559657703,0.84745497,0.37649625932213027
20,0.84657484,0.37158480564123536,0.849589,0.3658283342581703
21,0.8462785,0.3714590753331459,0.84642744,0.3736518011312111
22,0.84706885,0.3710526012879223,0.84690166,0.37278068067998854
23,0.84660447,0.37083539430789064,0.84903574,0.36794970241333164
24,0.8458043,0.3715658435442596,0.85022134,0.3674309218642156
25,0.84643656,0.3706731535415569,0.84808725,0.36855377899933345
26,0.84700954,0.3699089175934863,0.84998417,0.36582524222246726
27,0.8473948,0.3697156624663187,0.84950995,0.3658712617899849
28,0.84633774,0.3708482127654263,0.8482453,0.3703425050328285
29,0.8465452,0.36937719108662154,0.84215933,0.3793457184331989
30,0.8473158,0.3699426760674418,0.84626937,0.3728890499660119
31,0.846891,0.36875609802718323,0.849668,0.36584753711088674
32,0.84725654,0.36917297352161393,0.85116976,0.36482187496911034
33,0.84722686,0.36913596504642976,0.84690166,0.36925948879743653
34,0.84767145,0.36810356699007846,0.8494309,0.36582900999732837
35,0.8478098,0.3678996730791988,0.8465855,0.3707806838395435
36,0.8476023,0.3680780795647658,0.84405625,0.377445613564361
37,0.8482049,0.36728891316935347,0.8476921,0.37106296726788973
38,0.8479975,0.36800964006565295,0.84856147,0.3653904667505161
39,0.8473356,0.367750422375036,0.85014224,0.36391315584012385
40,0.84804684,0.3672511773222401,0.8503794,0.36504413014607
41,0.8477505,0.3672825723232277,0.8481663,0.37025350464170503
42,0.8476122,0.36727820392082333,0.8514859,0.36389935609286544
43,0.84832346,0.36709277214912767,0.84848243,0.3656753771362748
44,0.8479975,0.36685664147460695,0.8481663,0.3662920535091279
45,0.8482346,0.3667353881977422,0.84990513,0.36530001017250596
46,0.8493015,0.3666481331771902,0.8456371,0.3724843848271721
47,0.84815556,0.36631175481074907,0.8491938,0.36297494083068205
48,0.84881747,0.3667819333778152,0.8514069,0.3629678980557179
49,0.84916323,0.36631034174279853,0.8482453,0.36697618306681884
50,0.84813577,0.3664675832804029,0.85093266,0.3627363734095676
51,0.84861,0.3659797142818283,0.8453999,0.3688458023081088
52,0.8489261,0.36622597311347244,0.8500632,0.36319683085617066
53,0.84809625,0.36635004037236,0.849589,0.3631934312384527
54,0.8485112,0.36566699958590015,0.8503794,0.36441667646951703
55,0.848442,0.3658788288822737,0.84974706,0.36201438961660715
56,0.8489261,0.3657751069995336,0.8506165,0.36232479667591966
57,0.84914345,0.3658786324240172,0.85045844,0.36340255910484165
58,0.84848154,0.36606182564388623,0.8500632,0.3617358053791497
