epoch,accuracy,loss,val_accuracy,val_loss
0,0.49993086,0.6928784572278025,0.5006322860717773,0.6930522859906834
1,0.50478154,0.6919375188815493,0.5047423243522644,0.6921211875129493
2,0.5134852,0.6909543243870314,0.5130414366722107,0.691094350822357
3,0.5252613,0.6897960061264864,0.521735668182373,0.6899032927072014
4,0.5409397,0.6884606291129851,0.5349351763725281,0.6885457778331263
5,0.55423725,0.6870494561145816,0.5522447228431702,0.6870334711852724
6,0.5736006,0.6854421575721261,0.5694751739501953,0.6853571814372122
7,0.59198594,0.6835832044390076,0.5863894820213318,0.6834749640296842
8,0.60698265,0.6815819526672156,0.6074138283729553,0.6813619915835284
9,0.622829,0.679316496562172,0.6285962462425232,0.6789297360315604
10,0.6393077,0.6766867598640585,0.6476446390151978,0.6760892296493185
11,0.66009367,0.6734943416920824,0.6585519909858704,0.672693484273471
12,0.66971606,0.6697008836078827,0.6732532382011414,0.6686464402255777
13,0.67930883,0.6654783576860582,0.6893771886825562,0.6642366663738025
14,0.6884472,0.6608836519664232,0.6989408731460571,0.6594562884791154
15,0.6956195,0.6559003058344951,0.7089788317680359,0.6542240512209002
16,0.7029104,0.650393429851304,0.718621551990509,0.648446828437839
17,0.7118611,0.6439121744201729,0.7293708324432373,0.6412486173177195
18,0.7228666,0.6357261480185782,0.7393297553062439,0.6324859226273842
19,0.7278556,0.627302259103723,0.7417799830436707,0.6245251279483293
20,0.7304242,0.6194780535951944,0.7423332333564758,0.6167126809574552
21,0.7339808,0.611492438858182,0.7458109259605408,0.6087368878427277
22,0.73625296,0.6034009056840233,0.7476288080215454,0.6008370216609631
23,0.73820907,0.5955963361367148,0.7485772967338562,0.5929047782097743
24,0.7388216,0.5878620644589069,0.7488144040107727,0.5851704691770218
25,0.7417162,0.5801595927111537,0.7497628927230835,0.5777605321356062
26,0.74375135,0.5726062767354099,0.7497628927230835,0.5704491239181245
27,0.74436384,0.5658919097644179,0.7509484887123108,0.5635992790131564
28,0.74631995,0.5589532049375038,0.7508694529533386,0.5572325291133854
29,0.74657685,0.5528138752514644,0.7524502277374268,0.5513084943144524
30,0.7483057,0.5467959486353068,0.7533986568450928,0.5457822371614609
31,0.7488688,0.5417132297187507,0.7537938952445984,0.5408150423206259
32,0.7505582,0.5364331152461682,0.755611777305603,0.5362607835686889
33,0.7510225,0.5318412844546025,0.7559279203414917,0.5320258710039895
34,0.7525143,0.5277563063452648,0.756085991859436,0.5282805319775368
35,0.7533343,0.5242080196568359,0.7572715878486633,0.5248576273297796
36,0.7543716,0.5204993762251525,0.7579038739204407,0.5217189374148676
37,0.7552508,0.5180410163837035,0.7581409811973572,0.5190233832629768
38,0.756545,0.515179154543656,0.7587733268737793,0.5165477460259091
39,0.755646,0.5131401110222102,0.7596427202224731,0.514298215230507
40,0.7575626,0.5095878320738892,0.7594846487045288,0.5122507127202691
41,0.75711805,0.5079800631940096,0.7603541016578674,0.510474201191689
42,0.7574638,0.5061465963255789,0.7604331374168396,0.5085882008961398
43,0.75877774,0.5047649796124337,0.7620139122009277,0.5071730434027723
44,0.75982493,0.5018201001661687,0.7617768049240112,0.5056366726186055
45,0.75962734,0.5004359800473437,0.7628833651542664,0.5043965602576864
46,0.76051646,0.4995486844104392,0.7635946869850159,0.5030994533342988
47,0.7614254,0.4973792048430147,0.7643060088157654,0.5021983234425568
48,0.7616526,0.4960152690320072,0.7643851041793823,0.5009769743053437
49,0.7632728,0.49470271424905565,0.7647802829742432,0.5000569361921281
50,0.7627591,0.49367623099239955,0.7662820219993591,0.4992673409689916
51,0.76311475,0.4925366617013884,0.7664400935173035,0.49840672972305566
52,0.7646757,0.4908034835518724,0.7668352723121643,0.49752778780637497
53,0.7664737,0.48935576398690017,0.7665191292762756,0.4967287399800488
54,0.76457685,0.4888575539151577,0.7673094868659973,0.4961165715688548
55,0.7662662,0.4879166655817603,0.767151415348053,0.49534819429899896
56,0.7671356,0.4870001789419363,0.767151415348053,0.4947694232107302
57,0.76655275,0.4858830552036974,0.7676256895065308,0.4940286977943875
58,0.7679259,0.484996493813554,0.7682579755783081,0.4935537246805258
59,0.76849896,0.48403596246568276,0.7685741186141968,0.4930061442995991
60,0.76841,0.4833402250195644,0.7687321901321411,0.4924504502340468
61,0.77005,0.4827861029780829,0.7688903212547302,0.49197638134695554
62,0.7697141,0.4816778579647357,0.7695226073265076,0.49143077742627556
63,0.7697141,0.4805030548773456,0.7695226073265076,0.49103028683620203
64,0.77017844,0.47967589266489435,0.7699968218803406,0.49051110371546847
