epoch,accuracy,loss,val_accuracy,val_loss
0,0.5008101,0.6934529279082532,0.5066392421722412,0.6927219457992677
1,0.5128233,0.6928730934174666,0.5192064642906189,0.6921250351689641
2,0.51913613,0.6922237101518107,0.5370692610740662,0.6914666307677282
3,0.53173226,0.6913001762358179,0.5542206764221191,0.6906483351826254
4,0.54363674,0.6907841264536168,0.5747708082199097,0.689725567975679
5,0.55637115,0.6894549973591246,0.5897881984710693,0.6886299676319259
6,0.5671988,0.6881572493251689,0.6064653992652893,0.6872916012634931
7,0.5824524,0.6868409909828648,0.6145273447036743,0.6856601472674312
8,0.5949596,0.6847683643784087,0.6305722594261169,0.6837768966247867
9,0.61534053,0.6825840298439494,0.6444830894470215,0.6815729745196422
10,0.6290431,0.680245681389722,0.6578406691551208,0.6790924601979998
11,0.6455316,0.6775262911337964,0.6669301390647888,0.6763391088843911
12,0.65828574,0.674390127048512,0.6771261692047119,0.673238897960547
13,0.66759205,0.6712640126742507,0.6865317821502686,0.6697291612172858
14,0.68001026,0.6673483965529302,0.6915112137794495,0.6658318047466212
15,0.6870542,0.6630990955642178,0.696332573890686,0.6615168303769485
16,0.69484895,0.6583099299177104,0.7008377909660339,0.6566183984072345
17,0.7001541,0.6526591746545319,0.7065286040306091,0.6511570987843125
18,0.7070202,0.6473153840762748,0.7099272608757019,0.6454111132635333
19,0.7116832,0.6412005823822721,0.7134840488433838,0.6394704733323041
20,0.7158424,0.635004371064881,0.7167246341705322,0.6333962015211676
21,0.7185493,0.6290273827408946,0.7187005877494812,0.6272176111419103
22,0.72167116,0.6222767616165772,0.7219411730766296,0.6209142465513038
23,0.72486216,0.6154572634499954,0.7232848405838013,0.6145113951188268
24,0.72526723,0.6091515567219276,0.7239171862602234,0.6081725261160893
25,0.7284385,0.6024377482628624,0.7248656153678894,0.6018197296014738
26,0.7289522,0.5959040573051659,0.7259721755981445,0.5956327501181519
27,0.73155046,0.589461144873909,0.727236807346344,0.5896371668025056
28,0.7320741,0.5834279486161705,0.7283433675765991,0.58387944074963
29,0.73288417,0.577662756600553,0.72873854637146,0.5783803420393971
30,0.73494893,0.5720989341647371,0.7298451066017151,0.573226061984402
31,0.735759,0.5671350877245575,0.7301612496376038,0.5684154826065351
32,0.7356998,0.5622928525100348,0.7309516072273254,0.5639657154891298
33,0.73800164,0.5574706675396928,0.731346845626831,0.5598178842834306
34,0.738051,0.5532717604668331,0.7322162389755249,0.5560098467297544
35,0.73881173,0.5491125049490442,0.7331647276878357,0.5524916501219349
36,0.73947364,0.5457422826368848,0.7338760495185852,0.5492943847929418
37,0.74159765,0.541789039452139,0.7349826097488403,0.5463723309839823
38,0.74042207,0.5391012479077425,0.7351406812667847,0.543745388336058
39,0.742961,0.5357449185230885,0.7354568243026733,0.5413247174735013
40,0.7432179,0.5335859693879044,0.7361682057380676,0.539069877021719
41,0.74333644,0.5304160566913247,0.7364843487739563,0.5370236416708017
42,0.7442552,0.5291034995606255,0.7371956706047058,0.5352143739979365
43,0.7456778,0.526666034452978,0.7376699447631836,0.5335290151949439
44,0.74674475,0.5246146899465632,0.7380651235580444,0.5320112395335556
45,0.7462508,0.5229787676699139,0.7386974096298218,0.5305740423889203
46,0.74742645,0.5213930144182052,0.7395668625831604,0.5292851198918074
47,0.7477525,0.5192271175879816,0.7401991486549377,0.5280513811292356
48,0.7485823,0.5180502881216797,0.7406734228134155,0.5269204614436065
49,0.7501531,0.5163033535314161,0.7410686016082764,0.5258767956180584
50,0.7498666,0.5149694348125428,0.741384744644165,0.5248797807631672
51,0.7506866,0.5135355733616341,0.7417799830436707,0.5239585851081519
